Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Budgeted Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$37.00 ,109,"$4,033 ","$3,549 ","$1,492 ",37%,Outlet
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$33.00 ,85,"$2,805 ","$2,468 ","$1,066 ",38%,Outlet
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Apparel,$34.00 ,54,"$1,836 ","$1,616 ",$789 ,43%,Outlet
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Women's Apparel,$44.00 ,168,"$7,392 ","$6,505 ","$2,587 ",35%,Outlet
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$37.00 ,233,"$8,621 ","$7,586 ","$3,190 ",37%,Outlet
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$45.00 ,221,"$9,945 ","$8,752 ","$4,077 ",41%,Outlet
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$58.00 ,208,"$12,064 ","$10,616 ","$4,464 ",37%,Outlet
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$61.00 ,184,"$11,224 ","$9,877 ","$4,602 ",41%,Outlet
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$68.00 ,128,"$8,704 ","$7,660 ","$4,004 ",46%,Outlet
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$82.00 ,231,"$18,942 ","$16,669 ","$7,009 ",37%,Outlet
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$60.00 ,272,"$16,320 ","$14,362 ","$6,038 ",37%,Outlet
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$60.00 ,224,"$13,440 ","$11,827 ","$5,107 ",38%,Outlet
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$62.00 ,208,"$12,896 ","$11,348 ","$4,900 ",38%,Outlet
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$65.00 ,187,"$12,155 ","$10,696 ","$5,105 ",42%,Outlet
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's Apparel,$72.00 ,210,"$15,120 ","$13,306 ","$6,502 ",43%,Outlet
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Women's Apparel,$82.00 ,186,"$15,252 ","$13,422 ","$5,033 ",33%,Outlet
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$67.00 ,272,"$18,224 ","$16,037 ","$7,290 ",40%,Outlet
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$53.00 ,240,"$12,720 ","$11,194 ","$5,342 ",42%,Outlet
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$53.00 ,215,"$11,395 ","$10,028 ","$4,216 ",37%,Outlet
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$52.00 ,136,"$7,072 ","$6,223 ","$2,758 ",39%,Outlet
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$51.00 ,132,"$6,732 ","$5,924 ","$3,029 ",45%,Outlet
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$55.00 ,80,"$4,400 ","$3,872 ","$1,496 ",34%,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$35.00 ,149,"$5,215 ","$4,589 ","$2,190 ",42%,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$43.00 ,153,"$6,579 ","$5,790 ","$2,566 ",39%,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$34.00 ,78,"$2,652 ","$2,334 ","$1,061 ",40%,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$37.00 ,70,"$2,590 ","$2,279 ","$1,036 ",40%,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Apparel,$39.00 ,74,"$2,886 ","$2,540 ","$1,356 ",47%,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Apparel,$33.00 ,83,"$2,739 ","$2,410 ",$986 ,36%,Outlet
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$28.00 ,119,"$3,332 ","$2,932 ","$1,333 ",40%,Outlet
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$39.00 ,173,"$6,747 ","$5,937 ","$2,564 ",38%,Outlet
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$39.00 ,119,"$4,641 ","$4,084 ","$1,949 ",42%,Outlet
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$31.00 ,101,"$3,131 ","$2,755 ","$1,158 ",37%,Outlet
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$42.00 ,105,"$4,410 ","$3,881 ","$2,073 ",47%,Outlet
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$40.00 ,109,"$4,360 ","$3,837 ","$1,395 ",32%,Outlet
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$34.00 ,173,"$5,882 ","$5,176 ","$2,470 ",42%,Outlet
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$34.00 ,221,"$7,514 ","$6,612 ","$2,780 ",37%,Outlet
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$33.00 ,143,"$4,719 ","$4,153 ","$1,840 ",39%,Outlet
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$36.00 ,144,"$5,184 ","$4,562 ","$2,022 ",39%,Outlet
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$56.00 ,136,"$7,616 ","$6,702 ","$3,351 ",44%,Outlet
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$60.00 ,176,"$10,560 ","$9,293 ","$3,485 ",33%,Outlet
Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$49.00 ,248,"$12,152 ","$10,694 ","$4,861 ",40%,Outlet
Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$54.00 ,225,"$12,150 ","$10,692 ","$4,982 ",41%,Outlet
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$53.00 ,165,"$8,745 ","$7,696 ","$3,498 ",40%,Outlet
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$51.00 ,176,"$8,976 ","$7,899 ","$3,501 ",39%,Outlet
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Apparel,$59.00 ,157,"$9,263 ","$8,151 ","$3,890 ",42%,Outlet
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Apparel,$65.00 ,190,"$12,350 ","$10,868 ","$4,323 ",35%,Outlet
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$23.00 ,233,"$5,359 ","$4,716 ","$2,787 ",52%,Outlet
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$28.00 ,187,"$5,236 ","$4,608 ","$2,461 ",47%,Outlet
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$18.00 ,176,"$3,168 ","$2,788 ","$1,014 ",32%,Outlet
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$21.00 ,136,"$2,856 ","$2,513 ","$1,200 ",42%,Outlet
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Men's Apparel,$30.00 ,140,"$4,200 ","$3,696 ","$1,890 ",45%,Outlet
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Apparel,$25.00 ,193,"$4,825 ","$4,246 ","$2,799 ",58%,Outlet
Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$26.00 ,256,"$6,656 ","$5,857 ","$3,661 ",55%,Outlet
Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$27.00 ,153,"$4,131 ","$3,635 ","$1,859 ",45%,Outlet
Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$17.00 ,170,"$2,890 ","$2,543 ","$1,040 ",36%,Outlet
West Gear,1185732,2/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$16.00 ,93,"$1,488 ","$1,309 ",$625 ,42%,Outlet
West Gear,1185732,2/11/2021,West,Utah,Salt Lake City,Men's Apparel,$28.00 ,120,"$3,360 ","$2,957 ","$1,411 ",42%,Outlet
West Gear,1185732,2/11/2021,West,Utah,Salt Lake City,Women's Apparel,$18.00 ,149,"$2,682 ","$2,360 ","$1,475 ",55%,Outlet
West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Men's Street Footwear,$20.00 ,228,"$4,560 ","$4,013 ","$1,961 ",43%,Outlet
West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$22.00 ,105,"$2,310 ","$2,033 ",$924 ,40%,Outlet
West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Women's Street Footwear,$16.00 ,140,"$2,240 ","$1,971 ",$874 ,39%,Outlet
West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$20.00 ,75,"$1,500 ","$1,320 ",$630 ,42%,Outlet
West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Men's Apparel,$28.00 ,90,"$2,520 ","$2,218 ","$1,008 ",40%,Outlet
West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Women's Apparel,$21.00 ,140,"$2,940 ","$2,587 ","$1,676 ",57%,Outlet
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,$20.00 ,194,"$3,880 ","$3,414 ","$1,785 ",46%,Outlet
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$20.00 ,111,"$2,220 ","$1,954 ",$821 ,37%,Outlet
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,$10.00 ,107,"$1,070 ",$942 ,$439 ,41%,Outlet
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$14.00 ,75,"$1,050 ",$924 ,$473 ,45%,Outlet
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Men's Apparel,$24.00 ,88,"$2,112 ","$1,859 ",$824 ,39%,Outlet
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Women's Apparel,$20.00 ,136,"$2,720 ","$2,394 ","$1,414 ",52%,Outlet
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Men's Street Footwear,$27.00 ,228,"$6,156 ","$5,417 ","$2,647 ",43%,Outlet
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$22.00 ,128,"$2,816 ","$2,478 ","$1,183 ",42%,Outlet
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Women's Street Footwear,$19.00 ,109,"$2,071 ","$1,822 ",$787 ,38%,Outlet
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$19.00 ,94,"$1,786 ","$1,572 ",$768 ,43%,Outlet
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Men's Apparel,$29.00 ,90,"$2,610 ","$2,297 ","$1,096 ",42%,Outlet
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Women's Apparel,$32.00 ,128,"$4,096 ","$3,604 ","$2,335 ",57%,Outlet
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,$21.00 ,208,"$4,368 ","$3,844 ","$1,878 ",43%,Outlet
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$18.00 ,132,"$2,376 ","$2,091 ",$950 ,40%,Outlet
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,$13.00 ,128,"$1,664 ","$1,464 ",$616 ,37%,Outlet
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$13.00 ,132,"$1,716 ","$1,510 ",$738 ,43%,Outlet
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Men's Apparel,$24.00 ,132,"$3,168 ","$2,788 ","$1,172 ",37%,Outlet
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Women's Apparel,$32.00 ,190,"$6,080 ","$5,350 ","$3,283 ",54%,Outlet
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Men's Street Footwear,$28.00 ,248,"$6,944 ","$6,111 ","$2,986 ",43%,Outlet
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$20.00 ,182,"$3,640 ","$3,203 ","$1,420 ",39%,Outlet
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Women's Street Footwear,$19.00 ,157,"$2,983 ","$2,625 ","$1,163 ",39%,Outlet
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$16.00 ,128,"$2,048 ","$1,802 ",$963 ,47%,Outlet
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Men's Apparel,$28.00 ,140,"$3,920 ","$3,450 ","$1,490 ",38%,Outlet
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Women's Apparel,$32.00 ,204,"$6,528 ","$5,745 ","$3,590 ",55%,Outlet
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,$27.00 ,248,"$6,696 ","$5,892 ","$3,147 ",47%,Outlet
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$28.00 ,179,"$5,012 ","$4,411 ","$2,105 ",42%,Outlet
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,$23.00 ,158,"$3,634 ","$3,198 ","$1,490 ",41%,Outlet
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$14.00 ,124,"$1,736 ","$1,528 ",$816 ,47%,Outlet
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Men's Apparel,$23.00 ,109,"$2,507 ","$2,206 ",$978 ,39%,Outlet
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Women's Apparel,$27.00 ,184,"$4,968 ","$4,372 ","$2,832 ",57%,Outlet
West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Men's Street Footwear,$23.00 ,228,"$5,244 ","$4,615 ","$2,360 ",45%,Outlet
West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$19.00 ,158,"$3,002 ","$2,642 ","$1,141 ",38%,Outlet
West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Women's Street Footwear,$7.00 ,105,$735 ,$647 ,$309 ,42%,Outlet
West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$7.00 ,111,$777 ,$684 ,$357 ,46%,Outlet
West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Men's Apparel,$16.00 ,114,"$1,824 ","$1,605 ",$748 ,41%,Outlet
West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Women's Apparel,$18.00 ,132,"$2,376 ","$2,091 ","$1,354 ",57%,Outlet
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,$24.00 ,201,"$4,824 ","$4,245 ","$2,267 ",47%,Outlet
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$14.00 ,132,"$1,848 ","$1,626 ",$739 ,40%,Outlet
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,$13.00 ,90,"$1,170 ","$1,030 ",$480 ,41%,Outlet
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$13.00 ,94,"$1,222 ","$1,075 ",$562 ,46%,Outlet
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Men's Apparel,$20.00 ,85,"$1,700 ","$1,496 ",$663 ,39%,Outlet
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Women's Apparel,$25.00 ,140,"$3,500 ","$3,080 ","$1,890 ",54%,Outlet
West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,$22.00 ,165,"$3,630 ","$3,194 ","$1,561 ",43%,Outlet
West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$14.00 ,136,"$1,904 ","$1,676 ",$743 ,39%,Outlet
West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,$14.00 ,107,"$1,498 ","$1,318 ",$629 ,42%,Outlet
West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$15.00 ,124,"$1,860 ","$1,637 ",$781 ,42%,Outlet
West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Men's Apparel,$28.00 ,123,"$3,444 ","$3,031 ","$1,309 ",38%,Outlet
West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Women's Apparel,$35.00 ,158,"$5,530 ","$4,866 ","$3,042 ",55%,Outlet
West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Men's Street Footwear,$29.00 ,231,"$6,699 ","$5,895 ","$3,082 ",46%,Outlet
West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$22.00 ,170,"$3,740 ","$3,291 ","$1,571 ",42%,Outlet
West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Women's Street Footwear,$20.00 ,153,"$3,060 ","$2,693 ","$1,132 ",37%,Outlet
West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$22.00 ,136,"$2,992 ","$2,633 ","$1,257 ",42%,Outlet
West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Men's Apparel,$27.00 ,124,"$3,348 ","$2,946 ","$1,373 ",41%,Outlet
West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Women's Apparel,$29.00 ,170,"$4,930 ","$4,338 ","$2,564 ",52%,Outlet
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Street Footwear,$24.00 ,109,"$2,616 ","$2,302 ",$968 ,37%,Outlet
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$29.00 ,123,"$3,567 ","$3,139 ","$1,427 ",40%,Outlet
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's Street Footwear,$31.00 ,105,"$3,255 ","$2,864 ","$1,269 ",39%,Outlet
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$30.00 ,68,"$2,040 ","$1,795 ",$775 ,38%,Outlet
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Apparel,$35.00 ,53,"$1,855 ","$1,632 ",$853 ,46%,Outlet
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's Apparel,$28.00 ,132,"$3,696 ","$3,252 ","$1,257 ",34%,Outlet
West Gear,1128299,2/24/2021,West,Utah,Salt Lake City,Men's Street Footwear,$22.00 ,153,"$3,366 ","$2,962 ","$1,380 ",41%,Outlet
West Gear,1128299,2/24/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$29.00 ,123,"$3,567 ","$3,139 ","$1,498 ",42%,Outlet
West Gear,1128299,2/24/2021,West,Utah,Salt Lake City,Women's Street Footwear,$28.00 ,123,"$3,444 ","$3,031 ","$1,274 ",37%,Outlet
West Gear,1128299,2/24/2021,West,Oregon,Portland,Women's Athletic Footwear,$29.00 ,64,"$1,856 ","$1,633 ",$761 ,41%,Outlet
West Gear,1128299,2/24/2021,West,Oregon,Portland,Men's Apparel,$32.00 ,43,"$1,376 ","$1,211 ",$605 ,44%,Outlet
West Gear,1128299,2/24/2021,West,Oregon,Portland,Women's Apparel,$28.00 ,98,"$2,744 ","$2,415 ",$960 ,35%,Outlet
West Gear,1128299,3/23/2021,West,Oregon,Portland,Men's Street Footwear,$28.00 ,143,"$4,004 ","$3,524 ","$1,602 ",40%,Outlet
West Gear,1128299,3/23/2021,West,Oregon,Portland,Men's Athletic Footwear,$40.00 ,98,"$3,920 ","$3,450 ","$1,607 ",41%,Outlet
West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's Street Footwear,$41.00 ,112,"$4,592 ","$4,041 ","$1,745 ",38%,Outlet
West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's Athletic Footwear,$39.00 ,75,"$2,925 ","$2,574 ","$1,082 ",37%,Outlet
West Gear,1128299,3/23/2021,West,Oregon,Portland,Men's Apparel,$43.00 ,30,"$1,290 ","$1,135 ",$568 ,44%,Outlet
West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's Apparel,$40.00 ,90,"$3,600 ","$3,168 ","$1,260 ",35%,Outlet
West Gear,1128299,4/24/2021,West,Oregon,Portland,Men's Street Footwear,$44.00 ,166,"$7,304 ","$6,428 ","$2,849 ",39%,Outlet
West Gear,1128299,4/24/2021,West,Oregon,Portland,Men's Athletic Footwear,$39.00 ,88,"$3,432 ","$3,020 ","$1,407 ",41%,Outlet
West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's Street Footwear,$47.00 ,114,"$5,358 ","$4,715 ","$2,197 ",41%,Outlet
West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's Athletic Footwear,$34.00 ,70,"$2,380 ","$2,094 ",$881 ,37%,Outlet
West Gear,1128299,4/24/2021,West,Oregon,Portland,Men's Apparel,$36.00 ,39,"$1,404 ","$1,236 ",$590 ,42%,Outlet
West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's Apparel,$49.00 ,90,"$4,410 ","$3,881 ","$1,499 ",34%,Outlet
West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Street Footwear,$39.00 ,155,"$6,045 ","$5,320 ","$2,539 ",42%,Outlet
West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Athletic Footwear,$36.00 ,109,"$3,924 ","$3,453 ","$1,570 ",40%,Outlet
West Gear,1128299,5/25/2021,West,Oregon,Portland,Women's Street Footwear,$39.00 ,119,"$4,641 ","$4,084 ","$1,810 ",39%,Outlet
West Gear,1128299,5/25/2021,West,Oregon,Portland,Women's Athletic Footwear,$33.00 ,94,"$3,102 ","$2,730 ","$1,210 ",39%,Outlet
West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Apparel,$33.00 ,58,"$1,914 ","$1,684 ",$842 ,44%,Outlet
West Gear,1128299,5/25/2021,West,Oregon,Portland,Women's Apparel,$46.00 ,173,"$7,958 ","$7,003 ","$2,865 ",36%,Outlet
West Gear,1128299,6/24/2021,West,Oregon,Portland,Men's Street Footwear,$43.00 ,240,"$10,320 ","$9,082 ","$3,922 ",38%,Outlet
West Gear,1128299,6/24/2021,West,Oregon,Portland,Men's Athletic Footwear,$47.00 ,202,"$9,494 ","$8,355 ","$3,893 ",41%,Outlet
West Gear,1128299,6/24/2021,West,Oregon,Portland,Women's Street Footwear,$53.00 ,208,"$11,024 ","$9,701 ","$4,299 ",39%,Outlet
West Gear,1128299,6/24/2021,West,Oregon,Portland,Women's Athletic Footwear,$62.00 ,179,"$11,098 ","$9,766 ","$4,550 ",41%,Outlet
West Gear,1128299,6/24/2021,West,Oregon,Portland,Men's Apparel,$67.00 ,140,"$9,380 ","$8,254 ","$4,315 ",46%,Outlet
West Gear,1128299,6/24/2021,West,Oregon,Portland,Women's Apparel,$74.00 ,231,"$17,094 ","$15,043 ","$5,641 ",33%,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's Street Footwear,$60.00 ,298,"$17,880 ","$15,734 ","$7,510 ",42%,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's Athletic Footwear,$66.00 ,217,"$14,322 ","$12,603 ","$5,872 ",41%,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,Women's Street Footwear,$66.00 ,221,"$14,586 ","$12,836 ","$6,126 ",42%,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,Women's Athletic Footwear,$61.00 ,171,"$10,431 ","$9,179 ","$4,277 ",41%,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's Apparel,$68.00 ,198,"$13,464 ","$11,848 ","$6,193 ",46%,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,Women's Apparel,$78.00 ,204,"$15,912 ","$14,003 ","$5,569 ",35%,Outlet
West Gear,1128299,8/24/2021,West,Oregon,Portland,Men's Street Footwear,$69.00 ,256,"$17,664 ","$15,544 ","$6,536 ",37%,Outlet
West Gear,1128299,8/24/2021,West,Oregon,Portland,Men's Athletic Footwear,$62.00 ,256,"$15,872 ","$13,967 ","$6,666 ",42%,Outlet
West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's Street Footwear,$50.00 ,215,"$10,750 ","$9,460 ","$4,300 ",40%,Outlet
West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's Athletic Footwear,$50.00 ,128,"$6,400 ","$5,632 ","$2,432 ",38%,Outlet
West Gear,1128299,8/24/2021,West,Oregon,Portland,Men's Apparel,$53.00 ,136,"$7,208 ","$6,343 ","$3,027 ",42%,Outlet
West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's Apparel,$53.00 ,88,"$4,664 ","$4,104 ","$1,726 ",37%,Outlet
West Gear,1128299,9/25/2021,West,Oregon,Portland,Men's Street Footwear,$34.00 ,149,"$5,066 ","$4,458 ","$1,874 ",37%,Outlet
West Gear,1128299,9/25/2021,West,Oregon,Portland,Men's Athletic Footwear,$43.00 ,158,"$6,794 ","$5,979 ","$2,582 ",38%,Outlet
West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Street Footwear,$39.00 ,83,"$3,237 ","$2,849 ","$1,360 ",42%,Outlet
West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Athletic Footwear,$38.00 ,62,"$2,356 ","$2,073 ",$990 ,42%,Outlet
West Gear,1128299,9/25/2021,West,Oregon,Portland,Men's Apparel,$48.00 ,77,"$3,696 ","$3,252 ","$1,552 ",42%,Outlet
West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Apparel,$36.00 ,85,"$3,060 ","$2,693 ",$979 ,32%,Outlet
West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's Street Footwear,$29.00 ,119,"$3,451 ","$3,037 ","$1,346 ",39%,Outlet
West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's Athletic Footwear,$37.00 ,179,"$6,623 ","$5,828 ","$2,517 ",38%,Outlet
West Gear,1128299,10/24/2021,West,Oregon,Portland,Women's Street Footwear,$37.00 ,109,"$4,033 ","$3,549 ","$1,492 ",37%,Outlet
West Gear,1128299,10/24/2021,West,Oregon,Portland,Women's Athletic Footwear,$34.00 ,114,"$3,876 ","$3,411 ","$1,512 ",39%,Outlet
West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's Apparel,$40.00 ,93,"$3,720 ","$3,274 ","$1,674 ",45%,Outlet
